1.3	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.305	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.31	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.315	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.32	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.325	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.33	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.335	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.34	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.345	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.35	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.355	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.36	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.365	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.37	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.375	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.38	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.385	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.39	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.395	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.4	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.405	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.41	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.415	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.42	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.425	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.43	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.435	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.44	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.445	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.45	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.455	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.46	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.465	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.47	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.475	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.48	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.485	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.49	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.495	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
1.5	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	
